Matični broj,Naziv preduzeća,Sedište,Adresa,Opština,Naziv opštine,Delatnost (KD 2010),Naziv delatnosti,Veličina preduzeća,Naziv osnivača,Napomena,Procenat udela osnivača,Ukupni prihodi (AOP 201+215+217),Ukupni rashodi (AOP 207+216+218),Svega (AOP 207),Nabavna vrednost prodate robe (AOP 208),Troškovi materijala (AOP 209),"Troškovi zarada, naknada zarada i ostali lični rashodi (AOP 210)",Troškovi amortizacije i rezervisanja (AOP 211),Ostali poslovni rashodi (AOP 212),Finansijski rashodi (AOP 216),Ostali rashodi (AOP 218),Neto dobitak (AOP 229),Neto gubitak (AOP 230),Broj zaposlenih (AOP 605)
7226560,VODOVOD,Vranje,Beogradska 63,70432,Vranje-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,NARODNI ODBOR OPŠTINE VRANJE,,0,299321,297813,291349,63,77466,157888,25574,30358,2860,3604,1227,0,246
7285531,RT  VRANJE,Vranje,Partizanska 17 a,70432,Vranje-grad,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SO VRANJE,,100,45117,44875,44750,0,1863,35790,3951,3146,74,51,185,0,52
17223437,ZAVOD ZA URBANIZAM,Vranje,Lole Ribara 1,70432,Vranje-grad,7111,Arhitektonska delatnost                                     ,malo,SUPŠTINA OPŠTINE VRANJE,,100,20459,19906,19906,0,1039,12627,0,6240,0,0,494,0,16
17620975,JP BORJAK VRNJAČKA BANJA,Vrnjačka Banja,Žike Valjarevića 1,70459,Vrnjačka Banja,210,Gajenje šuma i ostale šumarske delatnosti                   ,srednje,SKUPŠTINA OPŠTINE VRNJAČKA BANJA,,100,151374,149424,139774,0,38254,80799,4992,15729,8025,1625,1893,0,175
17620983,BELI IZVOR,Vrnjačka Banja,Žike Valjarevića 1,70459,Vrnjačka Banja,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE VRNJAČKA BANJA,,0,241372,237263,217980,0,27709,129815,35891,24565,4238,15045,6251,0,250
17100505,"""ZAPLANJSKE NOVINE""Gadžin Han                                         ",Gadžin Han,Miloša Obilića bb,70467,Gadžin Han,4690,Nespecijalizovana trgovina na veliko                        ,malo,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
7200579,GOLUBAC,Golubac,Cara Lazara 21,70475,Golubac,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE GOLUBAC,,0,26225,38810,29920,0,7146,18925,1059,2790,8670,220,0,12585,42
7192819,JKP GORNJI MILANOVAC GORNJI MILANOVAC,Gornji Milanovac,Vojvode Mišića 23,70483,Gornji Milanovac,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE GORNJI MILANOVAC,,100,253088,268651,252164,235,97991,98010,33730,22198,1977,14510,0,15563,180
7183747,KSP STAN JP DESPOTOVAC,Despotovac,Pavla Ivića 1,70491,Despotovac,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE DESPOTOVAC,,0,40692,47615,45774,316,8691,28707,2101,5959,1796,45,0,6953,57
7299974,KOMUNALAC,Dimitrovgrad,Balkanska 30,70505,Dimitrovgrad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE DIMITROVGRAD,,0,226122,230981,219801,0,51586,131015,11849,25351,3796,7384,0,4859,184
17495569,JP PUKOVAC-PUKOVAC,Pukovac,/ /,70513,Doljevac,4789,Trgovina na malo ostalom robom na tezgama i pijacama        ,malo,SKUPŠTINA OPŠTINE DOLJEVAC,,100,6199,6004,5410,0,559,4047,0,804,0,594,195,0,10
7221061,JAVNO KOMUNALNO PREDUZEĆE BELOSAVAC,Žagubica,Homoljska 62,70530,Žagubica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE ŽAGUBICA,,0,68035,67842,67096,1345,16095,22245,1652,25759,210,536,61,0,45
17610716,ŽITORAĐA,Žitorađa,Toplički Heroji 51,70548,Žitorađa,3811,Skupljanje otpada koji nije opasan,malo,SKUPŠTINA OPŠTINE ŽITORAĐA,,100,10919,11047,11047,0,30,9154,191,1672,0,0,0,128,19
7183372,JKP VODOVOD ZAJEČAR,Zaječar,Moravska 5,70556,Zaječar-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,Државни капитал,Lokalni nivo,0,204265,219383,206411,0,30957,81310,77345,16799,5569,7403,0,15126,148
7202687,KRALJEVICA,Zaječar,Vojvode Putnika 7 a,70556,Zaječar-grad,3811,Skupljanje otpada koji nije opasan,srednje,SKUPŠTINA OPŠTINE ZAJEČAR,,0,223842,223827,180342,8567,27090,121798,10418,12469,3625,39860,15,0,210
7311281,JKP TOPLANA ZAJEČAR - U LIKVIDACIJI,Zaječar,Generala Gambete bb,70556,Zaječar-grad,3530,Snabdevanje parom i klimatizacija                           ,malo,SKUPŠTINA GRADA ZAJEČARA,,100,5905,8843,2193,0,59,1686,0,448,618,6032,0,2938,5
17263749,ZAJEČAR,Zaječar,Nikole Pašića 68,70556,Zaječar-grad,4339,Ostali završni radovi                                       ,malo,OPŠTINA ZAJEČAR,,100,17381,17418,17299,659,639,13301,417,2283,0,119,0,37,19
20660287,JP OBJEDINJENA NAPLATA ZAJEČAR,Zaječar,SVETOZARA MARKOVIĆA 6,70556,Zaječar-grad,6311,"Obrada podataka, hosting i sl.",malo,SKUPŠTINA GRADA ZAJEČARA,,100,1538,1506,1506,0,62,895,13,536,0,0,29,0,2
7216840,JKP KOMUNALNO IVANJICA,Ivanjica,Zorana Đinđića 61,70564,Ivanjica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE IVANJICA,,100,84681,84211,77288,127,10819,49696,6966,9680,3536,3387,275,0,82
20296895,JIP IVANJIČKI RADIO JP IVANJICA,Ivanjica,Venijamina Marinkovića bb,70564,Ivanjica,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKUPŠTINA OPŠTINE IVANJICA,,100,5077,5040,4934,0,68,4462,169,235,0,106,14,0,7
7213573,JP JEDINSTVO KLADOVO,Kladovo,Dunavska 15,70572,Kladovo,3530,Snabdevanje parom i klimatizacija                           ,srednje,SKUPŠTINA OPŠTINE KLADOVO,,100,194738,199248,193473,0,104546,68680,5291,14956,4998,777,0,4371,114
7658702,KOMUNALAC,Kladovo,Dunavski kej bb,70572,Kladovo,3811,Skupljanje otpada koji nije opasan,malo,SKUPŠTINA OPŠTINE KLADOVO,,100,77049,67505,67277,0,15537,42954,4040,4746,184,44,9239,0,71
7329733,KOMUNALAC,Knić,Knić //,70599,Knić,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SIZ STANOVANJA OPŠTINE KNIĆ,,0,27121,27012,25999,0,9077,13592,1269,2061,790,223,98,0,16
7208324,JKP STANDARD-KNJAŽEVAC,Knjaževac,Kaplarova 8,70602,Knjaževac,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE KNJAŽEVAC,,100,119606,143069,126586,1035,23296,68929,23168,10158,9871,6612,0,23516,155
7110111,KJP ELAN KOSJERIĆ,Kosjerić (varoš),Nikole Tesle 1,70629,Kosjerić,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE KOSJERIĆ,,100,51388,53081,52783,0,9033,27324,10280,6146,72,226,0,1693,42
17496255,GRADSKA TOPLANA,Kosjerić (varoš),Olge Grbić bb,70629,Kosjerić,3530,Snabdevanje parom i klimatizacija                           ,malo,SKUPŠTINA OPŠTINE KOSJERIĆ,,100,19695,21454,21434,0,11755,6682,1114,1883,0,20,0,1759,9
7347103,JKP PROGRES KOCELJEVA,Koceljeva,Dušanova 2,70637,Koceljeva,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE KOCELJEVA,,0,45809,45364,44838,0,7245,21641,5503,10449,56,470,445,0,33
6875793,RADIO-TELEVIZIJA KRAGUJEVAC,Kragujevac,Branka Radičevića 9,70645,Kragujevac-grad,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,Државни капитал,Lokalni nivo,100,78106,88985,87385,0,4040,69935,2139,11271,1058,542,0,10879,99
7165439,JKP VODOVOD I KANALIZACIJA KRAGUJEVAC,Kragujevac,Kralja Aleksandra I Karađorđevića 4,70645,Kragujevac-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",veliko,NARODNI ODBOR OPŠTINE KRAGUJEVAC,,0,979859,969613,855248,0,199669,515723,84971,54885,97715,16650,669,0,747
7165447,MLADOST,Kragujevac,GRADA SIRENA 15,70645,Kragujevac-grad,9311,Delatnost sportskih objekata                                ,srednje,Државни капитал,Lokalni nivo,100,138901,179356,172925,4310,24736,94401,40780,8698,2312,4119,0,40455,126
7165471,JSP KRAGUJEVAC KRAGUJEVAC,Kragujevac,Nikole Pašića 2,70645,Kragujevac-grad,4339,Ostali završni radovi                                       ,srednje,SKUPŠTINA OPŠINE KRAGUJEVAC,,100,101203,101174,94382,1416,5483,69573,732,17178,6195,597,26,0,133
7165862,JAVNO PREDUZEĆE DIREKCIJA ZA URBANIZAM - KRAGUJEVAC,Kragujevac,Kralja Petra I 23,70645,Kragujevac-grad,7111,Arhitektonska delatnost                                     ,srednje,SKUPŠTINA OPŠINE KRAGUJEVAC,,100,120893,117730,115984,21,4400,97025,4054,10484,938,808,3338,0,57
7166222,ZELENILO,Kragujevac,Svetozara Markovića 109,70645,Kragujevac-grad,8130,Usluge uredjenja i održavanja okoline                        ,malo,Скупштина града Крагујевца,,100,74148,80618,78071,2822,12978,54854,2998,4419,1336,1211,0,6470,69
7337167,ČISTOĆA,Kragujevac,Industrijska 12,70645,Kragujevac-grad,3811,Skupljanje otpada koji nije opasan,srednje,SKUPŠTINA OPŠINE KRAGUJEVAC,,100,313645,309464,283438,762,48755,194138,16746,23037,16040,9986,3556,0,236
7343949,JKP GRADSKA GROBLJA KRAGUJEVAC,Kragujevac,Jovanovački put bb,70645,Kragujevac-grad,9603,Pogrebne i srodne delatnosti                                ,srednje,SKUPŠTINA OPŠINE KRAGUJEVAC,,100,118672,118526,115388,13548,24403,68013,3635,5789,2190,948,146,0,95
7377878,NISKOGRADNJA,Kragujevac,Kneza Miloša 25,70645,Kragujevac-grad,4211,Izgradnja puteva i autoputeva                               ,srednje,Скупштина града Крагујевца,,100,325207,323804,303092,0,122748,140960,14533,24851,17424,3288,1403,0,198
17124048,"JKP GRADSKE TRŽNICE, KRAGUJEVAC",Kragujevac,Crveno barjače 1,70645,Kragujevac-grad,4789,Trgovina na malo ostalom robom na tezgama i pijacama        ,srednje,SKUPŠTINA GRADA KRAGUJEVCA,,100,171536,169498,148166,4676,19355,98339,16710,9086,17963,3369,656,0,153
17272519,JP GSA KRAGUJEVAC,Kragujevac,Nikole Pašića 6,70645,Kragujevac-grad,6499,"Ostale nepomenute finansijske usluge, osim osiguranja i penzijskih fondova",srednje,Град Крагујевац,,100,62382,61283,56147,22984,1626,20722,5927,4888,84,5052,925,0,18
17504894,JKP PARKING SERVIS KRAGUJEVAC,Kragujevac,Vojislava Kalanovića bb,70645,Kragujevac-grad,5221,Uslužne delatnosti u kopnenom saobraćaju                    ,malo,GRAD KRAGUJEVAC,,100,106526,106396,104545,0,6755,74948,2608,20234,207,1644,95,0,106
7190778,PUTEVI,Kraljevo,Cara Lazara 44,70653,Kraljevo-grad,4211,Izgradnja puteva i autoputeva                               ,srednje,SKUPŠTINA OPŠTINE KRALJEVO,,100,295313,308543,304783,0,134206,111148,13693,45736,2634,1126,0,12980,157
7190859,JP TOPLANA KRALJEVO,Kraljevo,Cara Lazara 52A,70653,Kraljevo-grad,3530,Snabdevanje parom i klimatizacija                           ,srednje,SKUPŠTINA OPŠTINE KRALJEVO,,100,474816,474320,447224,0,306268,86266,23692,30998,5258,21838,82,0,74
7190891,JKP VODOVOD KRALJEVO,Kraljevo,27. marta 2,70653,Kraljevo-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE KRALJEVO,,0,378085,401340,376478,0,65387,210916,62821,37354,2019,22843,0,23478,255
7190905,JKP ĆISTOĆA JP KRALJEVO,Kraljevo,Žička 10v,70653,Kraljevo-grad,3811,Skupljanje otpada koji nije opasan,srednje,OPŠTINA KRALJEVO,,100,277881,277169,270109,15715,35511,170699,9984,38200,3574,3486,1341,0,245
7194374,JP OSA KRALJEVO,Kraljevo,Cara Lazara 84 a,70653,Kraljevo-grad,6832,Upravljanje nekretninama za naknadu                         ,malo,SKUPŠTINA OPŠTINE KRALJEVO,,0,46044,47064,43799,0,1835,24817,2136,15011,64,3201,0,1307,22
7195591,JKP PIJACA KRALJEVO,Kraljevo,BEOGRADSKA 42 e,70653,Kraljevo-grad,3811,Skupljanje otpada koji nije opasan,srednje,SKUPŠTINA OPŠTINE KRALJEVO,,0,126351,125757,121035,0,5172,82506,6968,26389,2093,2629,528,0,91
7143974,POSLOVNI CENTAR KRUŠEVAC JP,Kruševac,Trg kosovskih junaka 6,70670,Kruševac-grad,5221,Uslužne delatnosti u kopnenom saobraćaju                    ,srednje,GRAD KRUŠEVAC,,0,155357,154574,153857,0,6541,103470,6884,36962,507,210,366,0,182
7145667,KRUŠEVAC,Kruševac,Jasički put bb,70670,Kruševac-grad,3811,Skupljanje otpada koji nije opasan,srednje,Државни капитал,Lokalni nivo,100,303417,298936,283043,6426,46282,188045,21454,20836,9603,6290,1195,0,314
7145837,JKP VODOVOD-KRUŠEVAC KRUŠEVAC,Kruševac,Dušanova 46,70670,Kruševac-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",veliko,SKUPŠTINA OPŠTINA KRUŠEVAC,,0,389608,388218,377750,0,66582,221752,47874,41542,761,9707,1857,0,320
7194455,RTK KRUŠEVAC,Kruševac,Trg kosovskih junaka 6,70670,Kruševac-grad,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,GRAD KRUŠEVAC,,100,55609,60670,59678,0,4417,48475,3518,3268,79,913,0,5061,95
7279094,JAVNO KOMUNALNO PREDUZEĆE GRADSKA TOPLANA KRUŠEVAC,Kruševac,JASIČKI PUT bb,70670,Kruševac-grad,3530,Snabdevanje parom i klimatizacija                           ,srednje,SKUPŠTINA OPŠTINE KRUŠEVAC,,100,596396,694930,599428,0,400087,142850,32525,23966,53230,42272,0,100720,198
17028138,AERODROM ROSULJE,Kruševac,Trg Kosovskih Junaka 6,70670,Kruševac-grad,5223,Uslužne delatnosti u vazdušnom saobraćaju                   ,malo,SKUPŠTINA OPŠTINE KRUŠEVAC,,100,1721,1721,1721,0,19,1443,0,259,0,0,0,0,2
7172818,TOPLICA,Kuršumlija,7. Juli 2,70688,Kuršumlija,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,Друштвени капитал,Lokalni nivo,0,55132,54841,53788,272,14465,29563,3855,5633,910,143,262,0,86
17390791,KURŠUMLIJA,Kuršumlija,SVETE ANE bb,70688,Kuršumlija,9311,Delatnost sportskih objekata                                ,malo,SKUPŠTINA OPŠTINE KURŠUMLIJA,,100,7128,7494,7494,33,462,6694,8,297,0,0,0,366,16
7323824,JAVNO KOMUNALNO PREDUZEĆE KUČEVO,Kučevo,Trg Veljka Dugoševića 34,70696,Kučevo,3811,Skupljanje otpada koji nije opasan,malo,Друштвени капитал,Lokalni nivo,100,38189,38171,35709,0,11430,20493,879,2907,1264,1198,16,0,55
17257153,?? RTV PRUGA LAJKOVAC,Lajkovac (varoš),Vojvode Mišića 2,70700,Lajkovac,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKUPŠTINA OPŠTINE LAJKOVAC,,100,8082,8006,8003,0,265,6767,73,898,0,3,54,0,10
17369326,JP GRADSKA ČISTOĆA LAJKOVAC,Lajkovac (varoš),Vojvode Mišića 116,70700,Lajkovac,3811,Skupljanje otpada koji nije opasan,malo,OPŠTINA LAJKOVAC,,100,149139,145457,130104,21409,25196,46761,9696,27042,968,14385,2739,0,53
17547488,JKP KOMUNALAC LEBANE,Lebane,19 Avgust 1,70718,Lebane,3811,Skupljanje otpada koji nije opasan,malo,SKUPŠTINA OPŠTINE LEBANE,,100,8672,8601,8601,0,244,7458,143,756,0,0,64,0,15
17547496,JKP VODOVOD LEBANE,Lebane,19 Avgust 1,70718,Lebane,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,"JAVNO KOMUNALNO PREDUZEĆE LEBANE, LEBANE",,100,30582,33735,32073,0,4223,21048,3538,3264,339,1323,0,3153,45
7204752,JKP VODOVOD LESKOVAC,Leskovac,Pana Đukića 14,70726,Leskovac-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",veliko,СКУПШТИНА ОПШТИНЕ ЛЕСКОВАЦ,,100,316596,353484,294041,0,56021,180610,27172,30238,5181,54262,0,37287,410
7204787,KOMUNALAC,Leskovac,Južnomoravskih brigada 100,70726,Leskovac-grad,3811,Skupljanje otpada koji nije opasan,srednje,OPŠTINA LESKOVAC,,100,105355,107769,104770,0,9969,85717,3805,5279,1954,1045,0,2414,188
7205929,TOPLANA,Leskovac,Leskovačkog odreda 4,70726,Leskovac-grad,3530,Snabdevanje parom i klimatizacija                           ,srednje,SKUPŠTINA OPŠTINE LESKOVAC,,0,237070,248964,230517,0,156449,50420,8285,15363,12031,6416,0,11474,66
7207255,RADIO LESKOVAC,Leskovac,MasarikovTrg 7,70726,Leskovac-grad,6010,Emitovanje radio-programa                                   ,malo,SKUPŠTINA OPŠTINE LESKOVAC,,0,17355,18562,18562,0,744,15716,282,1820,0,0,0,1207,31
7207336,JP DOM LESKOVAC,Leskovac,Leskovačkog odreda 4,70726,Leskovac-grad,4339,Ostali završni radovi                                       ,srednje,SKUPŠTINA OPŠTINE LESKOVAC,,0,44025,43945,38404,0,1068,34426,53,2857,0,5541,72,0,55
7327609,DUBOČICA,Leskovac,Vlajkova bb,70726,Leskovac-grad,9311,Delatnost sportskih objekata                                ,srednje,SKUOŠTINA OPŠTINE LESKOVAC,,0,56513,57174,57005,1283,4377,46150,1508,3687,169,0,0,661,109
7711026,PIJACA,Leskovac,Južnomoravskih brigada 100,70726,Leskovac-grad,5210,Skladištenje                                                ,srednje,SKUPŠTINA OPŠTINE LESKOVAC,,0,99770,102209,101675,5176,2776,69865,4689,19169,288,246,0,2439,116
17006312,GRDELICA,Grdelica (varoš),Rečica 5,70726,Leskovac-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE LESKOVAC,,100,37880,40664,39654,318,4180,26851,1896,6409,214,796,0,2784,63
20580542,GRADSKA AUTOBUSKA STANICA LESKOVAC,Leskovac,VILEMA PUŠMANA 33,70726,Leskovac-grad,5221,Uslužne delatnosti u kopnenom saobraćaju                    ,malo,"OPŠTINA LESKOVAC LESKOVAC, PANA ĐUKIĆA 9-11",,100,37630,37175,29466,1145,980,23825,2047,1469,7605,104,432,0,44
7168845,NAŠ DOM,Loznica,Bulevar Dositeja Obradovića 6,70734,Loznica-grad,3811,Skupljanje otpada koji nije opasan,srednje,SKUPŠTINA OPŠTINE LOZNICA,,,204578,203123,193053,4083,34718,121421,8579,24252,1240,8830,984,0,222
7168861,VODOVOD I KANALIZACIJA,Loznica,Georgija Jakšića 9,70734,Loznica-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE LOZNICA,,100,205596,205476,190678,0,57395,86427,24874,21982,9128,5670,259,0,143
17119290,JAVNO KOMUNALNO PREDIZEĆE TOPLANA-LOZNICA LOZNICA,Loznica,Vere Blagojević bb,70734,Loznica-grad,3530,Snabdevanje parom i klimatizacija                           ,srednje,SKUPŠTINA OPŠTINE LOZNICA,,,237753,227638,213198,0,155738,32364,6443,18653,1303,13137,12226,0,51
17126628,JP URBOPLAN,Loznica,Kneza Miloša 7,70734,Loznica-grad,7111,Arhitektonska delatnost                                     ,malo,SKUPŠTINA OPŠTINE LOZNICE,,100,24536,22566,22538,0,449,15584,436,6069,0,28,1970,0,21
20573872,JKP PARKING SERVIS LOZNICA,Loznica,BULEVAR DOSITEJA OBRADOVIĆA 6,70734,Loznica-grad,5221,Uslužne delatnosti u kopnenom saobraćaju                    ,malo,SKUPŠTINA OPŠTINE LOZNICA,,100,8736,5326,5322,0,598,3650,283,791,0,4,3069,0,12
7099240,KOMUNALAC,Ljig,Karađorđeva 7,70769,Ljig,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE LJIG,,0,37005,41481,39995,34,11939,20327,2370,5325,1450,36,0,4476,41
7416253,JAVNO KOMUNALNO PREDUZEĆE ŠUMADIJA,Belanovica,Karađorđeva 55,70769,Ljig,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE LJIG,,0,11739,11568,11051,3237,1706,3952,896,1260,169,348,152,0,7
7208294,JAVNO PREDUZEĆE ZA STAMBENE USLUGE,Majdanpek,Svetog Save 31,70785,Majdanpek,4321,Postavljanje električnih instalacija                        ,malo,SKUPŠTINA OPŠTINE MAJDANPEK,,100,12198,12102,9066,0,451,7935,87,593,3036,0,86,0,19
17127209,JKP KOMUNALAC MAJDANPEK SA PO ŠAŠKA 5,Majdanpek,Šaška 5,70785,Majdanpek,3530,Snabdevanje parom i klimatizacija                           ,srednje,SKUPŠTINA OPŠTINE MAJDANPEK,,100,178547,197647,145745,0,79882,50093,4694,11076,17233,34669,0,19100,111
20320443,JKP DONJI MILANOVAC DONJI MILANOVAC,Donji Milanovac,Kralja Petra I 43,70785,Majdanpek,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE MAJDANPEK,,100,26757,26519,25918,0,10225,11311,420,3962,208,393,238,0,27
7168764,JKP DRINA MALI ZVORNIK,Mali Zvornik,Ribarska 21,70793,Mali Zvornik,3811,Skupljanje otpada koji nije opasan,malo,SKUPŠTINA OPŠTINE MALI ZVORNIK,,100,84149,83720,78786,0,33788,29972,4502,10524,842,4092,294,0,55
7360924,OBNOVA,Medveđa,Nikole Tesle 6,70815,Medveđa,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE MEDVEDJA,,0,20255,21454,20750,0,2519,14863,2345,1023,704,0,0,1199,35
17027514,"""OBLAČINSKO JEZERO"" OBLAČINA",OBLACINA,"OBLACINA, BB",70823,Merošina,5510,Hoteli i sličan smeštaj                                     ,malo,,,,20722,21801,20894,6026,2604,10408,275,1581,850,57,0,1726,27
7134657,JKP VODOVOD MIONICA MIONICA,Mionica (varošica),Vojvode Mišića 23,70831,Mionica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE MIONICA,,0,35361,35234,32905,0,6796,16718,4069,5322,968,1361,25,0,35
20568437,JKP ČISTOĆA MIONICA MIONICA,Mionica (varošica),VOJVODE MIŠIĆA 23a,70831,Mionica,3811,Skupljanje otpada koji nije opasan,malo,SKUPŠTINA OPŠTINE MIONICA,,100,29976,24220,20089,0,4549,11531,147,3862,95,4036,5691,0,15
7263775,BADNJEVO,Negotin,Dobropoljska 1,70840,Negotin,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,OPŠTINA NEGOTIN,,100,212576,206403,199162,0,67788,92527,11672,27175,5511,1730,5555,0,222
7210426,JP 3.SEPTEMBAR NOVA VAROŠ,Nova Varoš,Karađorđeva 74,70866,Nova Varoš,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE NOVA VAROŠ,,100,114358,114133,103667,0,55039,37055,4218,7355,3718,6748,225,0,77
6986242,JKP GRADSKA ČISTOĆA NOVI PAZAR,Novi Pazar,28 novembar 35,70874,Novi Pazar-grad,3811,Skupljanje otpada koji nije opasan,srednje,СКУПШТИНА ОПШТИНЕ НОВИ ПАЗАР,,100,210638,217356,206429,3063,32338,148802,8611,13615,7420,3507,0,6718,247
7194129,VODOVOD I KANALIZACIJA,Novi Pazar,28 NOVEMBAR 35,70874,Novi Pazar-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,СКУПШТИНА ОПШТИНЕ НОВИ ПАЗАР,,100,157078,156483,140921,0,24513,95417,11548,9443,7911,7651,168,0,176
17227050,JKP GRADSKA TOPLANA,Novi Pazar,28 novembra 35,70874,Novi Pazar-grad,3530,Snabdevanje parom i klimatizacija                           ,malo,СКУПШТНА ОПШТИНЕ НОВИ ПАЗАР,,100,86614,105993,95782,0,56535,28032,3443,7772,8490,1721,0,19379,36
7305290,"JKP OSEČINA SA PO OSEČINA, PERE JOVANOVIĆA KOMIRIĆANCA 35",Osečina (varošica),Pere Jovanovića Komirićanca 35,70882,Osečina,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,Државни капитал,Lokalni nivo,0,62076,61948,58947,767,21656,26745,3851,5928,2378,623,77,0,49
6569285,JKP PARAĆIN PARAĆIN,Paraćin,Knjaza Miloša 2,70904,Paraćin,3811,Skupljanje otpada koji nije opasan,malo,Државни капитал,Lokalni nivo,100,125496,122725,114151,7,21927,60808,6784,24625,3022,5552,2652,0,136
7115911,JP ZA VODOVOD KANALIZACIJU I GASIFIKACIJU VODOVOD SA PO PARAĆIN,Paraćin,Adakalska 5-7,70904,Paraćin,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE PARAĆIN,,0,220823,210582,203940,13780,29795,36628,27603,96134,3968,2674,9478,0,70
7832699,RNJP PARAĆIN - PARAĆIN,Paraćin,Nikole Pašića bb,70904,Paraćin,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKUPŠTINA OPŠTINA PARAĆIN,,100,13005,13111,13032,0,876,10191,545,1420,5,74,0,106,19
7160658,IZVOR,Petrovac,Bate Bulića bb,70912,Petrovac na Mlavi,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,СКУПШТИНА ОПШТИНЕ - ПЕТРОВАЦ НА МЛАВИ,,100,125348,120774,120428,2076,40389,60555,7920,9488,325,21,4357,0,106
7131500,JP KOMUNALAC PIROT,Pirot,Vojvode Mišića 50,70939,Pirot,3811,Skupljanje otpada koji nije opasan,malo,SKUPŠTINA OPŠTINE PIROT,,100,149436,148915,138173,1025,20357,99016,4485,13290,4483,6259,507,0,167
7131518,VODOVOD I KANALIZACIJA,Pirot,Vojvode Mišića bb,70939,Pirot,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE PIROT,,100,158426,158209,151644,0,25869,90712,10780,24283,1290,5275,691,0,112
7295871,GRADSKA TOPLANA PIROT,Pirot,Srpskih vladara 77,70939,Pirot,3530,Snabdevanje parom i klimatizacija                           ,malo,OPŠTINA PIROT,,100,208441,208101,183881,0,135043,25832,6674,16332,15990,8230,578,0,36
20156813,JP RADIO PIROT PIROT,Pirot,Trg pirotskih oslobodilaca 30,70939,Pirot,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,OPŠTINA PIROT,,100,6002,5980,5923,0,317,4879,140,587,28,29,20,0,11
20290307,PARKING SERVIS PIROT,Pirot,Lava Tolstoja bb,70939,Pirot,5221,Uslužne delatnosti u kopnenom saobraćaju                    ,malo,OPŠTINA PIROT,,100,18541,18515,16857,0,762,11612,1023,3460,108,1550,7,0,23
7351682,TOPLIFIKACIJA,Požarevac,Trg Radomira Vujovića 2,70947,Požarevac,3530,Snabdevanje parom i klimatizacija                           ,srednje,SKUPŠTINA OPŠTINE POŽAREVAC,,100,333528,317252,285030,0,101069,99649,58427,25885,2659,29563,17990,0,88
