Matični broj,Naziv preduzeća,Sedište,Adresa,Opština,Naziv opštine,Delatnost (KD 2010),Naziv delatnosti,Veličina preduzeća,Naziv osnivača,Napomena,Procenat udela osnivača,Ukupni prihodi (AOP 201+215+217),Ukupni rashodi (AOP 207+216+218),Svega (AOP 207),Nabavna vrednost prodate robe (AOP 208),Troškovi materijala (AOP 209),"Troškovi zarada, naknada zarada i ostali lični rashodi (AOP 210)",Troškovi amortizacije i rezervisanja (AOP 211),Ostali poslovni rashodi (AOP 212),Finansijski rashodi (AOP 216),Ostali rashodi (AOP 218),Neto dobitak (AOP 229),Neto gubitak (AOP 230),Broj zaposlenih (AOP 605)
17223437,ZAVOD ZA URBANIZAM,Vranje,Lole Ribara 1,70432,Vranje-grad,7111,Arhitektonska delatnost                                     ,malo,SUPŠTINA OPŠTINE VRANJE,,100,8041,8727,8727,0,558,6692,69,1408,0,0,0,686,15
17620975,JP BORJAK VRNJAČKA BANJA,Vrnjačka Banja,Žike Valjarevića 1,70459,Vrnjačka Banja,210,Gajenje šuma i ostale šumarske delatnosti                   ,srednje,SKUPŠTINA OPŠTINE VRNJAČKA BANJA,,100,139155,136947,132884,0,40311,74845,4330,13398,2641,1422,2193,0,189
17620983,BELI IZVOR,Vrnjačka Banja,Žike Valjarevića 1,70459,Vrnjačka Banja,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE VRNJAČKA BANJA,,0,176297,172739,168127,1380,22182,86879,11221,46465,1364,3248,3169,0,213
17100505,"""ZAPLANJSKE NOVINE""Gadžin Han                                         ",Gadžin Han,Miloša Obilića bb,70467,Gadžin Han,4690,Nespecijalizovana trgovina na veliko                        ,malo,,,,,,,,,,,,,,,,
7200579,GOLUBAC,Golubac,Cara Lazara 21,70475,Golubac,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE GOLUBAC,,0,24866,25582,23513,0,5212,12413,473,5415,1923,146,0,716,38
7192819,JKP GORNJI MILANOVAC GORNJI MILANOVAC,Gornji Milanovac,Vojvode Mišića 23,70483,Gornji Milanovac,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE GORNJI MILANOVAC,,100,197584,200785,183291,47,66449,70641,28329,17825,688,16806,0,2481,176
7183747,KSP STAN JP DESPOTOVAC,Despotovac,Pavla Ivića 1,70491,Despotovac,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE DESPOTOVAC,,0,40288,41213,41213,0,9260,24835,1601,5517,0,0,0,925,66
7299974,KOMUNALAC,Dimitrovgrad,Balkanska 30,70505,Dimitrovgrad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE DIMITROVGRAD,,0,164372,163628,157596,0,29417,96869,12258,19052,1218,4814,744,0,181
17495569,JP PUKOVAC-PUKOVAC,Pukovac,/ /,70513,Doljevac,4789,Trgovina na malo ostalom robom na tezgama i pijacama        ,malo,SKUPŠTINA OPŠTINE DOLJEVAC,,100,8417,6104,5204,0,409,3890,5,900,32,868,2244,0,13
7221061,JAVNO KOMUNALNO PREDUZEĆE BELOSAVAC,Žagubica,Homoljska 62,70530,Žagubica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE ŽAGUBICA,,0,44225,43971,43854,53,7323,13076,1727,21675,0,117,232,0,39
17610716,ŽITORAĐA,Žitorađa,Toplički Heroji 51,70548,Žitorađa,3811,Skupljanje otpada koji nije opasan,malo,SKUPŠTINA OPŠTINE ŽITORAĐA,,100,7008,7008,7008,0,272,5342,369,1025,0,0,0,0,15
7183372,JKP VODOVOD ZAJEČAR,Zaječar,Moravska 5,70556,Zaječar-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,Државни капитал,Lokalni nivo,0,126075,228240,215132,0,32057,63764,106763,12548,3159,9949,0,102165,151
7202687,KRALJEVICA,Zaječar,Vojvode Putnika 7 a,70556,Zaječar-grad,3811,Skupljanje otpada koji nije opasan,srednje,SKUPŠTINA OPŠTINE ZAJEČAR,,0,140344,144087,122921,8811,18791,79839,7084,8396,582,20584,0,3743,200
7311281,JKP TOPLANA ZAJEČAR - U LIKVIDACIJI,Zaječar,Generala Gambete bb,70556,Zaječar-grad,3530,Snabdevanje parom i klimatizacija                           ,malo,SKUPŠTINA GRADA ZAJEČARA,,100,158964,188880,169453,0,112453,29440,2892,24668,16319,3108,0,29916,66
17263749,ZAJEČAR,Zaječar,Nikole Pašića 68,70556,Zaječar-grad,4339,Ostali završni radovi                                       ,malo,OPŠTINA ZAJEČAR,,100,13342,13393,12820,0,420,9083,296,3021,0,573,0,51,19
20660287,JP OBJEDINJENA NAPLATA ZAJEČAR,Zaječar,SVETOZARA MARKOVIĆA 6,70556,Zaječar-grad,6311,"Obrada podataka, hosting i sl.",malo,SKUPŠTINA GRADA ZAJEČARA,,100,,,,,,,,,,,,,
7216840,JKP KOMUNALNO IVANJICA,Ivanjica,Zorana Đinđića 61,70564,Ivanjica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE IVANJICA,,100,75282,74141,50927,835,6372,32565,2605,8550,289,22925,1507,0,87
20296895,JIP IVANJIČKI RADIO JP IVANJICA,Ivanjica,Venijamina Marinkovića bb,70564,Ivanjica,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKUPŠTINA OPŠTINE IVANJICA,,100,,,,,,,,,,,,,
7213573,JP JEDINSTVO KLADOVO,Kladovo,Dunavska 15,70572,Kladovo,3530,Snabdevanje parom i klimatizacija                           ,srednje,SKUPŠTINA OPŠTINE KLADOVO,,100,126928,129330,123585,0,61993,50029,5501,6062,2724,3021,0,2400,112
7658702,KOMUNALAC,Kladovo,Dunavski kej bb,70572,Kladovo,3811,Skupljanje otpada koji nije opasan,malo,SKUPŠTINA OPŠTINE KLADOVO,,100,45086,41312,40281,0,7492,30141,891,1757,699,332,3450,0,79
7329733,KOMUNALAC,Knić,Knić //,70599,Knić,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SIZ STANOVANJA OPŠTINE KNIĆ,,0,22203,19612,18603,0,6741,9206,1092,1564,324,685,2332,0,19
7208324,JKP STANDARD-KNJAŽEVAC,Knjaževac,Kaplarova 8,70602,Knjaževac,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE KNJAŽEVAC,,100,107611,130377,93243,860,15656,42407,25326,8994,1585,35549,0,21761,152
7110111,KJP ELAN KOSJERIĆ,Kosjerić (varoš),Nikole Tesle 1,70629,Kosjerić,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE KOSJERIĆ,,100,35625,40115,39451,0,6819,19110,7740,5782,1,663,0,4490,44
17496255,GRADSKA TOPLANA,Kosjerić (varoš),Olge Grbić bb,70629,Kosjerić,3530,Snabdevanje parom i klimatizacija                           ,malo,SKUPŠTINA OPŠTINE KOSJERIĆ,,100,19135,18970,18795,451,9857,4917,1937,1633,19,156,165,0,9
7347103,JKP PROGRES KOCELJEVA,Koceljeva,Dušanova 2,70637,Koceljeva,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE KOCELJEVA,,0,,,,,,,,,,,,,
6875793,RADIO-TELEVIZIJA KRAGUJEVAC,Kragujevac,Branka Radičevića 9,70645,Kragujevac-grad,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,Државни капитал,Lokalni nivo,100,71395,76543,73904,0,3425,57628,5281,7570,1257,1382,0,5148,113
7165439,JKP VODOVOD I KANALIZACIJA KRAGUJEVAC,Kragujevac,Kralja Aleksandra I Karađorđevića 4,70645,Kragujevac-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",veliko,NARODNI ODBOR OPŠTINE KRAGUJEVAC,,0,742955,729325,679445,14166,166326,349746,92806,56401,11241,38639,5819,0,672
7165447,MLADOST,Kragujevac,GRADA SIRENA 15,70645,Kragujevac-grad,9311,Delatnost sportskih objekata                                ,srednje,Државни капитал,Lokalni nivo,100,109336,120764,118761,4345,18808,50412,36553,8643,692,1311,0,11428,95
7165471,JSP KRAGUJEVAC KRAGUJEVAC,Kragujevac,Nikole Pašića 2,70645,Kragujevac-grad,4339,Ostali završni radovi                                       ,srednje,SKUPŠTINA OPŠINE KRAGUJEVAC,,100,43523,52175,49666,1884,2362,32111,2268,11041,1816,693,0,8637,64
7165862,JAVNO PREDUZEĆE DIREKCIJA ZA URBANIZAM - KRAGUJEVAC,Kragujevac,Kralja Petra I 23,70645,Kragujevac-grad,7111,Arhitektonska delatnost                                     ,srednje,SKUPŠTINA OPŠINE KRAGUJEVAC,,100,93089,88141,87291,45,3626,71096,3161,9363,366,484,4948,0,59
7166222,ZELENILO,Kragujevac,Svetozara Markovića 109,70645,Kragujevac-grad,8130,Usluge uredjenja i održavanja okoline                        ,malo,Скупштина града Крагујевца,,100,64513,69349,68071,3081,9650,41289,2912,11139,325,953,0,4836,74
7337167,ČISTOĆA,Kragujevac,Industrijska 12,70645,Kragujevac-grad,3811,Skupljanje otpada koji nije opasan,srednje,SKUPŠTINA OPŠINE KRAGUJEVAC,,100,215449,203472,186021,6410,31816,113400,10539,23856,631,16820,11612,0,191
7343949,JKP GRADSKA GROBLJA KRAGUJEVAC,Kragujevac,Jovanovački put bb,70645,Kragujevac-grad,9603,Pogrebne i srodne delatnosti                                ,srednje,SKUPŠTINA OPŠINE KRAGUJEVAC,,100,79671,79073,76062,7679,15551,43566,4832,4434,1595,1416,598,0,82
7377878,NISKOGRADNJA,Kragujevac,Kneza Miloša 25,70645,Kragujevac-grad,4211,Izgradnja puteva i autoputeva                               ,srednje,Скупштина града Крагујевца,,100,206422,217925,215087,0,95152,66337,4928,48670,1195,1643,0,11503,137
17124048,"JKP GRADSKE TRŽNICE, KRAGUJEVAC",Kragujevac,Crveno barjače 1,70645,Kragujevac-grad,4789,Trgovina na malo ostalom robom na tezgama i pijacama        ,srednje,SKUPŠTINA GRADA KRAGUJEVCA,,100,137423,115477,109504,3382,9792,78615,8895,8820,1164,4809,26060,0,145
17272519,JP GSA KRAGUJEVAC,Kragujevac,Nikole Pašića 6,70645,Kragujevac-grad,6499,"Ostale nepomenute finansijske usluge, osim osiguranja i penzijskih fondova",srednje,Град Крагујевац,,100,,,,,,,,,,,,,
17504894,JKP PARKING SERVIS KRAGUJEVAC,Kragujevac,Vojislava Kalanovića bb,70645,Kragujevac-grad,5221,Uslužne delatnosti u kopnenom saobraćaju                    ,malo,GRAD KRAGUJEVAC,,100,51281,39676,37504,0,4061,28305,749,4389,7,2165,11358,0,38
7190778,PUTEVI,Kraljevo,Cara Lazara 44,70653,Kraljevo-grad,4211,Izgradnja puteva i autoputeva                               ,srednje,SKUPŠTINA OPŠTINE KRALJEVO,,100,265287,264438,260269,0,124821,95481,7982,31985,2051,2118,617,0,136
7190859,JP TOPLANA KRALJEVO,Kraljevo,Cara Lazara 52A,70653,Kraljevo-grad,3530,Snabdevanje parom i klimatizacija                           ,srednje,SKUPŠTINA OPŠTINE KRALJEVO,,100,272576,276360,267016,0,171258,59375,24029,12354,698,8646,0,3228,75
7190891,JKP VODOVOD KRALJEVO,Kraljevo,27. marta 2,70653,Kraljevo-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE KRALJEVO,,0,277516,285952,253056,156,46915,123303,56525,26157,644,32252,0,7392,216
7190905,JKP ĆISTOĆA JP KRALJEVO,Kraljevo,Žička 10v,70653,Kraljevo-grad,3811,Skupljanje otpada koji nije opasan,srednje,OPŠTINA KRALJEVO,,100,206241,204944,184490,13278,23433,111874,11253,24652,498,19956,1451,0,227
7194374,JP OSA KRALJEVO,Kraljevo,Cara Lazara 84 a,70653,Kraljevo-grad,6832,Upravljanje nekretninama za naknadu                         ,malo,SKUPŠTINA OPŠTINE KRALJEVO,,0,39069,33742,30341,0,1197,17097,1791,10256,3007,394,5044,0,26
7195591,JKP PIJACA KRALJEVO,Kraljevo,BEOGRADSKA 42 e,70653,Kraljevo-grad,3811,Skupljanje otpada koji nije opasan,srednje,SKUPŠTINA OPŠTINE KRALJEVO,,0,92836,90432,88294,0,3746,57470,6919,20159,141,1997,2443,0,87
7143974,POSLOVNI CENTAR KRUŠEVAC JP,Kruševac,Trg kosovskih junaka 6,70670,Kruševac-grad,5221,Uslužne delatnosti u kopnenom saobraćaju                    ,srednje,GRAD KRUŠEVAC,,0,102363,101341,99669,0,5619,62972,5598,25480,615,1057,516,0,164
7145667,KRUŠEVAC,Kruševac,Jasički put bb,70670,Kruševac-grad,3811,Skupljanje otpada koji nije opasan,srednje,Државни капитал,Lokalni nivo,100,216806,216702,210736,4209,37192,131972,15960,21403,1144,4822,104,0,306
7145837,JKP VODOVOD-KRUŠEVAC KRUŠEVAC,Kruševac,Dušanova 46,70670,Kruševac-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",veliko,SKUPŠTINA OPŠTINA KRUŠEVAC,,0,292680,292469,284910,0,60177,132128,25558,67047,1371,6188,210,0,303
7194455,RTK KRUŠEVAC,Kruševac,Trg kosovskih junaka 6,70670,Kruševac-grad,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,GRAD KRUŠEVAC,,100,56552,49057,48045,0,3918,36154,3056,4917,32,980,6746,0,99
7279094,JAVNO KOMUNALNO PREDUZEĆE GRADSKA TOPLANA KRUŠEVAC,Kruševac,JASIČKI PUT bb,70670,Kruševac-grad,3530,Snabdevanje parom i klimatizacija                           ,srednje,SKUPŠTINA OPŠTINE KRUŠEVAC,,100,419475,418729,393938,0,253502,78569,40684,21183,11822,12969,746,0,159
17028138,AERODROM ROSULJE,Kruševac,Trg Kosovskih Junaka 6,70670,Kruševac-grad,5223,Uslužne delatnosti u vazdušnom saobraćaju                   ,malo,SKUPŠTINA OPŠTINE KRUŠEVAC,,100,1415,1411,1411,0,169,279,0,963,0,0,4,0,0
7172818,TOPLICA,Kuršumlija,7. Juli 2,70688,Kuršumlija,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,Друштвени капитал,Lokalni nivo,0,35815,36482,36164,318,7421,22572,1736,4117,264,54,0,667,86
17390791,KURŠUMLIJA,Kuršumlija,SVETE ANE bb,70688,Kuršumlija,9311,Delatnost sportskih objekata                                ,malo,SKUPŠTINA OPŠTINE KURŠUMLIJA,,100,,,,,,,,,,,,,
7323824,JAVNO KOMUNALNO PREDUZEĆE KUČEVO,Kučevo,Trg Veljka Dugoševića 34,70696,Kučevo,3811,Skupljanje otpada koji nije opasan,malo,Друштвени капитал,Lokalni nivo,100,39409,39367,38625,0,12811,18047,1004,6763,525,217,38,0,60
17257153,?? RTV PRUGA LAJKOVAC,Lajkovac (varoš),Vojvode Mišića 2,70700,Lajkovac,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKUPŠTINA OPŠTINE LAJKOVAC,,100,,,,,,,,,,,,,
17369326,JP GRADSKA ČISTOĆA LAJKOVAC,Lajkovac (varoš),Vojvode Mišića 116,70700,Lajkovac,3811,Skupljanje otpada koji nije opasan,malo,OPŠTINA LAJKOVAC,,100,60127,60054,56592,12444,13618,18659,2771,9100,379,3083,73,0,40
17547488,JKP KOMUNALAC LEBANE,Lebane,19 Avgust 1,70718,Lebane,3811,Skupljanje otpada koji nije opasan,malo,SKUPŠTINA OPŠTINE LEBANE,,100,17369,17367,13211,0,2203,9966,108,934,58,4098,2,0,31
17547496,JKP VODOVOD LEBANE,Lebane,19 Avgust 1,70718,Lebane,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,"JAVNO KOMUNALNO PREDUZEĆE LEBANE, LEBANE",,100,21201,22288,21896,0,3600,14051,1902,2343,324,68,0,1087,41
7204752,JKP VODOVOD LESKOVAC,Leskovac,Pana Đukića 14,70726,Leskovac-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",veliko,СКУПШТИНА ОПШТИНЕ ЛЕСКОВАЦ,,100,302830,312114,250875,0,40904,150044,25627,34300,2240,58999,0,9284,348
7204787,KOMUNALAC,Leskovac,Južnomoravskih brigada 100,70726,Leskovac-grad,3811,Skupljanje otpada koji nije opasan,srednje,OPŠTINA LESKOVAC,,100,142561,142314,119857,35,19752,83862,9505,6703,2104,20353,110,0,330
7205929,TOPLANA,Leskovac,Leskovačkog odreda 4,70726,Leskovac-grad,3530,Snabdevanje parom i klimatizacija                           ,srednje,SKUPŠTINA OPŠTINE LESKOVAC,,0,169050,167643,154700,0,105039,32671,5392,11598,8207,4736,2928,0,57
7207255,RADIO LESKOVAC,Leskovac,MasarikovTrg 7,70726,Leskovac-grad,6010,Emitovanje radio-programa                                   ,malo,SKUPŠTINA OPŠTINE LESKOVAC,,0,14921,15038,14826,0,749,12177,492,1408,159,53,0,117,38
7207336,JP DOM LESKOVAC,Leskovac,Leskovačkog odreda 4,70726,Leskovac-grad,4339,Ostali završni radovi                                       ,srednje,SKUPŠTINA OPŠTINE LESKOVAC,,0,30479,30470,29326,0,1288,25974,229,1835,327,817,9,0,56
7327609,DUBOČICA,Leskovac,Vlajkova bb,70726,Leskovac-grad,9311,Delatnost sportskih objekata                                ,srednje,SKUOŠTINA OPŠTINE LESKOVAC,,0,40215,40014,40014,1538,4797,27667,1368,4644,0,0,181,0,85
7711026,PIJACA,Leskovac,Južnomoravskih brigada 100,70726,Leskovac-grad,5210,Skladištenje                                                ,srednje,SKUPŠTINA OPŠTINE LESKOVAC,,0,66375,64791,63510,0,2286,46683,4288,10253,249,1032,1584,0,95
17006312,GRDELICA,Grdelica (varoš),Rečica 5,70726,Leskovac-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE LESKOVAC,,100,19302,17749,17309,19,2341,11703,878,2368,52,388,1398,0,50
20580542,GRADSKA AUTOBUSKA STANICA LESKOVAC,Leskovac,VILEMA PUŠMANA 33,70726,Leskovac-grad,5221,Uslužne delatnosti u kopnenom saobraćaju                    ,malo,"OPŠTINA LESKOVAC LESKOVAC, PANA ĐUKIĆA 9-11",,100,,,,,,,,,,,,,
7168845,NAŠ DOM,Loznica,Bulevar Dositeja Obradovića 6,70734,Loznica-grad,3811,Skupljanje otpada koji nije opasan,srednje,SKUPŠTINA OPŠTINE LOZNICA,,,129710,129287,120458,8994,20295,71513,8556,11100,5473,3356,822,0,228
7168861,VODOVOD I KANALIZACIJA,Loznica,Georgija Jakšića 9,70734,Loznica-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE LOZNICA,,100,136935,136557,119092,0,28560,55680,19250,15602,4880,12585,378,0,150
17119290,JAVNO KOMUNALNO PREDIZEĆE TOPLANA-LOZNICA LOZNICA,Loznica,Vere Blagojević bb,70734,Loznica-grad,3530,Snabdevanje parom i klimatizacija                           ,srednje,SKUPŠTINA OPŠTINE LOZNICA,,,143502,147798,142229,0,100903,26643,3884,10799,5237,332,0,4049,54
17126628,JP URBOPLAN,Loznica,Kneza Miloša 7,70734,Loznica-grad,7111,Arhitektonska delatnost                                     ,malo,SKUPŠTINA OPŠTINE LOZNICE,,100,24812,16073,16005,0,596,11092,454,3863,68,0,8242,0,21
20573872,JKP PARKING SERVIS LOZNICA,Loznica,BULEVAR DOSITEJA OBRADOVIĆA 6,70734,Loznica-grad,5221,Uslužne delatnosti u kopnenom saobraćaju                    ,malo,SKUPŠTINA OPŠTINE LOZNICA,,100,,,,,,,,,,,,,
7099240,KOMUNALAC,Ljig,Karađorđeva 7,70769,Ljig,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE LJIG,,0,33965,33282,30899,339,7889,15340,1472,5859,734,1649,683,0,45
7416253,JAVNO KOMUNALNO PREDUZEĆE ŠUMADIJA,Belanovica,Karađorđeva 55,70769,Ljig,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE LJIG,,0,4754,4278,4235,144,494,2856,161,580,0,43,470,0,8
7208294,JAVNO PREDUZEĆE ZA STAMBENE USLUGE,Majdanpek,Svetog Save 31,70785,Majdanpek,4321,Postavljanje električnih instalacija                        ,malo,SKUPŠTINA OPŠTINE MAJDANPEK,,100,,,,,,,,,,,,,
17127209,JKP KOMUNALAC MAJDANPEK SA PO ŠAŠKA 5,Majdanpek,Šaška 5,70785,Majdanpek,3530,Snabdevanje parom i klimatizacija                           ,srednje,SKUPŠTINA OPŠTINE MAJDANPEK,,100,128090,165358,148942,0,87078,39951,7024,14889,8769,7647,0,37140,138
20320443,JKP DONJI MILANOVAC DONJI MILANOVAC,Donji Milanovac,Kralja Petra I 43,70785,Majdanpek,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE MAJDANPEK,,100,,,,,,,,,,,,,
7168764,JKP DRINA MALI ZVORNIK,Mali Zvornik,Ribarska 21,70793,Mali Zvornik,3811,Skupljanje otpada koji nije opasan,malo,SKUPŠTINA OPŠTINE MALI ZVORNIK,,100,45788,45667,43891,0,15122,21323,2549,4897,0,1776,24,0,54
7360924,OBNOVA,Medveđa,Nikole Tesle 6,70815,Medveđa,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE MEDVEDJA,,0,14847,17856,17736,0,1837,13507,1688,704,0,120,0,3009,40
17027514,"""OBLAČINSKO JEZERO"" OBLAČINA",OBLACINA,"OBLACINA, BB",70823,Merošina,5510,Hoteli i sličan smeštaj                                     ,malo,,,,9675,12311,11870,2704,1771,5695,747,953,305,136,0,2636,33
7134657,JKP VODOVOD MIONICA MIONICA,Mionica (varošica),Vojvode Mišića 23,70831,Mionica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE MIONICA,,0,56063,55909,53435,0,13962,19271,4280,15922,234,2240,80,0,48
20568437,JKP ČISTOĆA MIONICA MIONICA,Mionica (varošica),VOJVODE MIŠIĆA 23a,70831,Mionica,3811,Skupljanje otpada koji nije opasan,malo,SKUPŠTINA OPŠTINE MIONICA,,100,,,,,,,,,,,,,
7263775,BADNJEVO,Negotin,Dobropoljska 1,70840,Negotin,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,OPŠTINA NEGOTIN,,100,159293,154743,147100,313,57322,60458,10806,18201,3596,4047,4550,0,229
7210426,JP 3.SEPTEMBAR NOVA VAROŠ,Nova Varoš,Karađorđeva 74,70866,Nova Varoš,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE NOVA VAROŠ,,100,72465,74512,68619,0,27533,30924,4142,6020,4259,1634,0,2047,78
6986242,JKP GRADSKA ČISTOĆA NOVI PAZAR,Novi Pazar,28 novembar 35,70874,Novi Pazar-grad,3811,Skupljanje otpada koji nije opasan,srednje,СКУПШТИНА ОПШТИНЕ НОВИ ПАЗАР,,100,122053,129680,125972,2581,18006,90846,5924,8615,1576,2132,0,7627,222
7194129,VODOVOD I KANALIZACIJA,Novi Pazar,28 NOVEMBAR 35,70874,Novi Pazar-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,СКУПШТИНА ОПШТИНЕ НОВИ ПАЗАР,,100,184237,183591,160698,0,26364,74811,10490,49033,1342,21551,582,0,159
17227050,JKP GRADSKA TOPLANA,Novi Pazar,28 novembra 35,70874,Novi Pazar-grad,3530,Snabdevanje parom i klimatizacija                           ,malo,СКУПШТНА ОПШТИНЕ НОВИ ПАЗАР,,100,73203,73127,66098,0,39117,19717,1635,5629,2023,5006,5,0,34
7305290,"JKP OSEČINA SA PO OSEČINA, PERE JOVANOVIĆA KOMIRIĆANCA 35",Osečina (varošica),Pere Jovanovića Komirićanca 35,70882,Osečina,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,Државни капитал,Lokalni nivo,0,65273,64701,54481,1344,17875,23181,2926,9155,294,9926,467,0,49
6569285,JKP PARAĆIN PARAĆIN,Paraćin,Knjaza Miloša 2,70904,Paraćin,3811,Skupljanje otpada koji nije opasan,malo,Државни капитал,Lokalni nivo,100,77193,71873,69465,100,8723,47883,3814,8945,887,1521,5190,0,150
7115911,JP ZA VODOVOD KANALIZACIJU I GASIFIKACIJU VODOVOD SA PO PARAĆIN,Paraćin,Adakalska 5-7,70904,Paraćin,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE PARAĆIN,,0,213122,206006,184705,4364,31372,30212,34332,84425,2351,18950,7401,0,73
7832699,RNJP PARAĆIN - PARAĆIN,Paraćin,Nikole Pašića bb,70904,Paraćin,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKUPŠTINA OPŠTINA PARAĆIN,,100,15630,15586,15574,0,1130,12484,615,1345,11,1,0,29,32
7160658,IZVOR,Petrovac,Bate Bulića bb,70912,Petrovac na Mlavi,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,СКУПШТИНА ОПШТИНЕ - ПЕТРОВАЦ НА МЛАВИ,,100,89766,82237,81628,685,27245,36654,6809,10235,428,181,8169,0,99
7131500,JP KOMUNALAC PIROT,Pirot,Vojvode Mišića 50,70939,Pirot,3811,Skupljanje otpada koji nije opasan,malo,SKUPŠTINA OPŠTINE PIROT,,100,111246,110709,103634,2074,14912,74085,2458,10105,358,6717,525,0,179
7131518,VODOVOD I KANALIZACIJA,Pirot,Vojvode Mišića bb,70939,Pirot,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE PIROT,,100,120593,119480,118003,0,19173,56969,9221,32640,39,1438,1475,0,104
7295871,GRADSKA TOPLANA PIROT,Pirot,Srpskih vladara 77,70939,Pirot,3530,Snabdevanje parom i klimatizacija                           ,malo,OPŠTINA PIROT,,100,127669,119979,110853,0,76890,17890,4033,12040,2760,6366,7540,0,33
20156813,JP RADIO PIROT PIROT,Pirot,Trg pirotskih oslobodilaca 30,70939,Pirot,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,OPŠTINA PIROT,,100,2212,2121,2117,0,109,1668,170,170,4,0,82,0,15
20290307,PARKING SERVIS PIROT,Pirot,Lava Tolstoja bb,70939,Pirot,5221,Uslužne delatnosti u kopnenom saobraćaju                    ,malo,OPŠTINA PIROT,,100,,,,,,,,,,,,,
7351682,TOPLIFIKACIJA,Požarevac,Trg Radomira Vujovića 2,70947,Požarevac,3530,Snabdevanje parom i klimatizacija                           ,srednje,SKUPŠTINA OPŠTINE POŽAREVAC,,100,235667,248993,214781,0,77966,72252,48321,16242,5913,28299,0,11962,72
17210050,LJUBIČEVO,Požarevac,LJubičevo bb,70947,Požarevac,162,Pomoćne delatnosti u uzgoju životinja,malo,SKUPŠTINA OPŠTINE POŽAREVAC,,,26014,28524,25690,99,9853,7120,3389,5229,19,2815,0,2510,30
17223810,VODOVOD I KANALIZACIJA,Požarevac,Jug Bogdanova 22,70947,Požarevac,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE POŽAREVAC,,0,324626,319580,296088,0,52863,132615,22179,88431,4308,19184,3490,0,240
17223836,KOMUNALNE SLUŽBE,Požarevac,Jug Bogdanova 22,70947,Požarevac,3811,Skupljanje otpada koji nije opasan,srednje,Друштвени капитал,Lokalni nivo,100,175789,170029,163018,217,18363,107686,8228,28524,2037,4974,5415,0,245
20153113,"JP RADIO POŽAREVAC, POŽAREVAC",Požarevac,Takovska 5,70947,Požarevac,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,OPŠTINA POŽAREVAC,,0,10565,10494,10440,0,375,7455,312,2298,0,54,64,0,21
